timestamp,image_id,sp_num,common_name,camera,image_number,filename_new,filename,seq_id,frame_num,seq_num_frames,seq_size,split
2020-03-07T20:40:25Z,9c7fbc25-a347-4f21-8820-e72af8e30b97,1,Peccary,A01,03070454.JPG,A01_03070454.JPG,A01/03070454.JPG,3984f7eb-7160-11ec-86bc-5cf3706028c2,3,6,3,train
2020-03-07T20:40:26Z,a603affd-76eb-444c-8096-a1455a4dd445,1,Peccary,A01,03070455.JPG,A01_03070455.JPG,A01/03070455.JPG,3984f7eb-7160-11ec-86bc-5cf3706028c2,4,6,3,train
2020-03-07T20:40:22Z,80914a7c-95fa-4603-8c5d-4093199688f8,1,Peccary,A01,03070453.JPG,A01_03070453.JPG,A01/03070453.JPG,3984f7eb-7160-11ec-86bc-5cf3706028c2,2,6,3,train
2020-06-09T07:04:26Z,6383c135-c1eb-4305-abb8-08247e71e03f,1,Peccary,M05,06090221.JPG,M05_102EK113_06090221.JPG,M05/102EK113/06090221.JPG,399be0fc-7160-11ec-bb3c-5cf3706028c2,1,3,2,train
2020-06-09T07:04:25Z,345f7254-0331-4500-9d1b-fd5370241f7d,1,Peccary,M05,06090220.JPG,M05_102EK113_06090220.JPG,M05/102EK113/06090220.JPG,399be0fc-7160-11ec-bb3c-5cf3706028c2,0,3,2,train
2020-06-01T18:02:26Z,f4352a4f-518a-4df8-b401-b14c07314227,1,Peccary,M04,06010502.JPG,M04_107EK113_06010502.JPG,M04/107EK113/06010502.JPG,39a92ac7-7160-11ec-88a3-5cf3706028c2,0,3,1,train
2020-05-19T08:15:56Z,cd72d85a-2f1f-4963-b915-a67849ab1fba,1,Peccary,N09,05190951.JPG,N09_100EK113_05190951.JPG,N09/100EK113/05190951.JPG,39b3b4a6-7160-11ec-9a05-5cf3706028c2,2,15,15,train
2020-05-19T08:16:16Z,ea3f0741-9e2f-494e-b34f-efceb3ec65ad,1,Peccary,N09,05190961.JPG,N09_100EK113_05190961.JPG,N09/100EK113/05190961.JPG,39b3b4a6-7160-11ec-9a05-5cf3706028c2,12,15,15,train
2020-05-19T08:16:05Z,21951516-08ab-43b9-9bff-4463e4b57679,1,Peccary,N09,05190955.JPG,N09_100EK113_05190955.JPG,N09/100EK113/05190955.JPG,39b3b4a6-7160-11ec-9a05-5cf3706028c2,6,15,15,train
2020-05-19T08:16:18Z,57174878-73bd-4976-8e03-c8dd7f31e498,1,Peccary,N09,05190963.JPG,N09_100EK113_05190963.JPG,N09/100EK113/05190963.JPG,39b3b4a6-7160-11ec-9a05-5cf3706028c2,14,15,15,train
2020-05-19T08:15:58Z,37900cdf-2c08-4290-a541-d98e7bcf6518,1,Peccary,N09,05190952.JPG,N09_100EK113_05190952.JPG,N09/100EK113/05190952.JPG,39b3b4a6-7160-11ec-9a05-5cf3706028c2,3,15,15,train
2020-07-04T09:32:56Z,7544e6c5-6e8f-4585-abad-f5dd81ef5a23,1,Peccary,N11,07040936.JPG,N11_101EK113_07040936.JPG,N11/101EK113/07040936.JPG,39cb3a2d-7160-11ec-b285-5cf3706028c2,2,9,8,train
2020-07-04T09:33:02Z,c5050bc5-a9eb-45d7-8209-cfccf402e843,1,Peccary,N11,07040939.JPG,N11_101EK113_07040939.JPG,N11/101EK113/07040939.JPG,39cb3a2d-7160-11ec-b285-5cf3706028c2,5,9,8,train
2020-07-04T09:32:54Z,1ced66ba-fe70-4de4-b595-1051c036b1d7,1,Peccary,N11,07040934.JPG,N11_101EK113_07040934.JPG,N11/101EK113/07040934.JPG,39cb3a2d-7160-11ec-b285-5cf3706028c2,0,9,8,train
2020-07-04T09:33:06Z,6add134f-d324-45a3-a5ed-12b33886b1ff,1,Peccary,N11,07040941.JPG,N11_101EK113_07040941.JPG,N11/101EK113/07040941.JPG,39cb3a2d-7160-11ec-b285-5cf3706028c2,7,9,8,train
2020-07-04T09:33:05Z,9d3b0ca2-9b8d-4394-84ad-ea281b4c8815,1,Peccary,N11,07040940.JPG,N11_101EK113_07040940.JPG,N11/101EK113/07040940.JPG,39cb3a2d-7160-11ec-b285-5cf3706028c2,6,9,8,train
2020-02-23T12:31:21Z,fc0ad2f1-15cc-4a1e-b8a4-75b70d7e7020,1,Peccary,N14,02230691.JPG,N14_100EK113_02230691.JPG,N14/100EK113/02230691.JPG,3996fdd5-7160-11ec-a36a-5cf3706028c2,12,21,20,train
2020-02-23T12:31:33Z,1aa9559e-4d7a-41be-864e-fd376710f4ee,1,Peccary,N14,02230698.JPG,N14_100EK113_02230698.JPG,N14/100EK113/02230698.JPG,3996fdd5-7160-11ec-a36a-5cf3706028c2,19,21,20,train
2020-02-23T12:30:59Z,3f3e4f32-b94a-447d-b770-9e4400a003d2,1,Peccary,N14,02230681.JPG,N14_100EK113_02230681.JPG,N14/100EK113/02230681.JPG,3996fdd5-7160-11ec-a36a-5cf3706028c2,2,21,20,train
2020-02-23T12:31:03Z,c4793602-cd54-4249-9502-5120f9c9473e,1,Peccary,N14,02230683.JPG,N14_100EK113_02230683.JPG,N14/100EK113/02230683.JPG,3996fdd5-7160-11ec-a36a-5cf3706028c2,4,21,20,train
2020-02-23T12:30:57Z,8596876c-7f1b-4444-9b94-b60fbd49c203,1,Peccary,N14,02230679.JPG,N14_100EK113_02230679.JPG,N14/100EK113/02230679.JPG,3996fdd5-7160-11ec-a36a-5cf3706028c2,0,21,20,train
2020-06-15T11:06:01Z,9efa6e2c-b490-4e39-968b-df2ac63ec959,1,Peccary,N00,06150338.JPG,N00_101EK113_06150338.JPG,N00/101EK113/06150338.JPG,39c4cff8-7160-11ec-9cfa-5cf3706028c2,13,24,19,train
2020-06-15T11:06:07Z,c260fe5b-6b25-403b-ac10-dc4b66b62a09,1,Peccary,N00,06150342.JPG,N00_101EK113_06150342.JPG,N00/101EK113/06150342.JPG,39c4cff8-7160-11ec-9cfa-5cf3706028c2,17,24,19,train
2020-06-15T11:05:57Z,71f3a62b-070e-42d1-b061-f2ff8fdb37de,1,Peccary,N00,06150335.JPG,N00_101EK113_06150335.JPG,N00/101EK113/06150335.JPG,39c4cff8-7160-11ec-9cfa-5cf3706028c2,10,24,19,train
2020-06-15T11:06:06Z,ae1b239a-b7d0-4f80-8692-e187e5d90f54,1,Peccary,N00,06150341.JPG,N00_101EK113_06150341.JPG,N00/101EK113/06150341.JPG,39c4cff8-7160-11ec-9cfa-5cf3706028c2,16,24,19,train
2020-06-15T11:05:52Z,1db61e73-2cd8-4cee-a2d3-0e642a3bb817,1,Peccary,N00,06150332.JPG,N00_101EK113_06150332.JPG,N00/101EK113/06150332.JPG,39c4cff8-7160-11ec-9cfa-5cf3706028c2,7,24,19,train
2020-04-10T16:51:06Z,13249927-78c7-4211-a05f-5bf96f60a967,1,Peccary,N29,04100873.JPG,N29_105EK113_04100873.JPG,N29/105EK113/04100873.JPG,3962e8ae-7160-11ec-9e9c-5cf3706028c2,8,9,9,train
2020-04-10T16:51:04Z,f625a0bd-9948-4b35-8e46-3a5c6d2f9d72,1,Peccary,N29,04100871.JPG,N29_105EK113_04100871.JPG,N29/105EK113/04100871.JPG,3962e8ae-7160-11ec-9e9c-5cf3706028c2,6,9,9,train
2020-04-10T16:50:53Z,e88e524c-370b-4fbc-85e7-04f7f0396482,1,Peccary,N29,04100867.JPG,N29_105EK113_04100867.JPG,N29/105EK113/04100867.JPG,3962e8ae-7160-11ec-9e9c-5cf3706028c2,2,9,9,train
2020-04-10T16:50:51Z,b920f5e1-95a3-4512-81e3-49ac0106e16e,1,Peccary,N29,04100865.JPG,N29_105EK113_04100865.JPG,N29/105EK113/04100865.JPG,3962e8ae-7160-11ec-9e9c-5cf3706028c2,0,9,9,train
2020-04-10T16:50:52Z,50ebd4de-705d-452a-a052-dbe260fcc85b,1,Peccary,N29,04100866.JPG,N29_105EK113_04100866.JPG,N29/105EK113/04100866.JPG,3962e8ae-7160-11ec-9e9c-5cf3706028c2,1,9,9,train
2020-04-21T10:25:35Z,bac0f334-d339-4766-9655-aa0a09a014cc,1,Peccary,N12,04210284.JPG,N12_101EK113_04210284.JPG,N12/101EK113/04210284.JPG,39cdabd6-7160-11ec-8abe-5cf3706028c2,4,12,9,train
2020-04-21T10:25:36Z,7c6aa1d9-16a3-4706-9932-ee77efce37cf,1,Peccary,N12,04210285.JPG,N12_101EK113_04210285.JPG,N12/101EK113/04210285.JPG,39cdabd6-7160-11ec-8abe-5cf3706028c2,5,12,9,train
2020-04-21T10:25:40Z,a3215794-13cc-4237-9166-558ff1918b0e,1,Peccary,N12,04210287.JPG,N12_101EK113_04210287.JPG,N12/101EK113/04210287.JPG,39cdabd6-7160-11ec-8abe-5cf3706028c2,7,12,9,train
2020-04-21T10:25:34Z,5f2be629-9ecb-454b-9ef9-4fa46e42c645,1,Peccary,N12,04210283.JPG,N12_101EK113_04210283.JPG,N12/101EK113/04210283.JPG,39cdabd6-7160-11ec-8abe-5cf3706028c2,3,12,9,train
2020-04-21T10:25:39Z,352a468c-24bf-4897-868c-6f87d18e18eb,1,Peccary,N12,04210286.JPG,N12_101EK113_04210286.JPG,N12/101EK113/04210286.JPG,39cdabd6-7160-11ec-8abe-5cf3706028c2,6,12,9,train
2020-06-23T13:42:53Z,8d945579-5498-4c90-b1c7-a802ecf96946,1,Peccary,M01,06230891.JPG,M01_102EK113_06230891.JPG,M01/102EK113/06230891.JPG,39742af0-7160-11ec-85f6-5cf3706028c2,8,15,15,train
